date,group,product,sales
2020-04-02,CA,hiking,6856
2020-04-03,CA,camping,5434
2020-04-03,AU,retail,14188
2020-04-03,AU,hobbies,9993
2020-04-03,AU,outdoor,7247
2020-04-03,CA,hiking,6412
2020-04-04,AU,retail,13681
2020-04-04,AU,hobbies,12139
2020-04-04,AU,outdoor,6615
2020-04-04,CA,hiking,5412
2020-04-04,CA,camping,4333
2020-04-05,CA,hiking,6726
2020-04-05,AU,outdoor,7547
2020-04-05,AU,retail,14278
2020-04-05,CA,camping,4160
2020-04-05,AU,hobbies,11496
2020-04-06,AU,retail,14138
2020-04-06,CA,camping,5646
2020-04-06,CA,hiking,5971
2020-04-06,AU,hobbies,9055
2020-04-06,AU,outdoor,7658
2020-04-07,CA,hiking,4758
2020-04-07,CA,camping,5259
2020-04-07,AU,hobbies,10305
2020-04-07,AU,outdoor,6722
2020-04-07,AU,retail,14168
2020-04-08,CA,camping,3929
2020-04-08,AU,outdoor,9331
2020-04-08,AU,retail,12450
2020-04-08,CA,hiking,6256
2020-04-08,AU,hobbies,10633
2020-04-09,CA,camping,6549
2020-04-09,CA,hiking,5059
2020-04-09,AU,outdoor,6854
2020-04-09,AU,hobbies,11106
2020-04-09,AU,retail,14628
2020-04-10,CA,camping,5768
2020-04-10,CA,hiking,6660
2020-04-10,AU,outdoor,7463
2020-04-10,AU,hobbies,10379
2020-04-10,AU,retail,15324
2020-04-11,CA,hiking,5540
2020-04-11,AU,outdoor,6389
2020-04-11,AU,retail,12951
2020-04-11,AU,hobbies,10040
2020-04-11,CA,camping,5434
2020-04-12,CA,hiking,5999
2020-04-12,CA,camping,7237
2020-04-12,AU,hobbies,10703
2020-04-12,AU,retail,13006
2020-04-12,AU,outdoor,6390
2020-04-13,AU,hobbies,10022
2020-04-13,AU,retail,14635
2020-04-13,CA,camping,6046
2020-04-13,CA,hiking,7230
2020-04-13,AU,outdoor,8443
2020-04-14,CA,camping,5249
2020-04-14,AU,retail,14322
2020-04-14,AU,outdoor,6334
2020-04-14,CA,hiking,5186
2020-04-14,AU,hobbies,8756
2020-04-15,CA,camping,6351
2020-04-15,AU,outdoor,6544
2020-04-15,AU,hobbies,10818
2020-04-15,CA,hiking,5536
2020-04-15,AU,retail,14407
2020-04-16,AU,outdoor,7217
2020-04-16,AU,hobbies,10422
2020-04-16,CA,camping,6229
2020-04-16,CA,hiking,5019
2020-04-16,AU,retail,14545
2020-04-17,AU,retail,14933
2020-04-17,CA,camping,5370
2020-04-17,AU,hobbies,9473
2020-04-17,CA,hiking,4277
2020-04-17,AU,outdoor,7853
2020-04-18,CA,hiking,4399
2020-04-18,AU,retail,13299
2020-04-18,AU,hobbies,10419
2020-04-18,CA,camping,6560
2020-04-18,AU,outdoor,7067
2020-04-19,CA,camping,5037
2020-04-19,AU,outdoor,8134
2020-04-19,AU,retail,0
2020-04-19,CA,hiking,2337
2020-04-19,AU,hobbies,10024
2020-04-20,CA,hiking,4495
2020-04-20,AU,hobbies,10698
2020-04-20,AU,retail,13644
2020-04-20,CA,camping,7165
2020-04-20,AU,outdoor,9160
2020-04-21,AU,hobbies,9786
2020-04-21,CA,hiking,4119
2020-04-21,AU,retail,12991
2020-04-21,CA,camping,4481
2020-04-21,AU,outdoor,8912
2020-04-22,AU,outdoor,7073
2020-04-22,CA,camping,5144
2020-04-22,AU,hobbies,9985
2020-04-22,CA,hiking,4505
2020-04-22,AU,retail,14179
2020-04-23,AU,outdoor,8786
2020-04-23,CA,camping,5829
2020-04-23,CA,hiking,5112
2020-04-23,AU,retail,14444
2020-04-23,AU,hobbies,9519
2020-04-24,AU,outdoor,8008
2020-04-24,CA,camping,5698
2020-04-24,AU,hobbies,9890
2020-04-24,CA,hiking,4564
2020-04-24,AU,retail,14410
2020-04-25,AU,retail,14674
2020-04-25,AU,outdoor,9125
2020-04-25,AU,hobbies,11777
2020-04-25,CA,hiking,4721
2020-04-25,CA,camping,5247
2020-04-26,AU,outdoor,8200
2020-04-26,CA,camping,5959
2020-04-26,AU,hobbies,11919
2020-04-26,CA,hiking,4447
2020-04-26,AU,retail,14440
2020-04-27,CA,hiking,5991
2020-04-27,CA,camping,4866
2020-04-27,AU,outdoor,9209
2020-04-27,AU,hobbies,11025
2020-04-27,AU,retail,12702
2020-04-28,AU,retail,13038
2020-04-28,AU,outdoor,7490
2020-04-28,AU,hobbies,10139
2020-04-28,CA,hiking,4548
2020-04-28,CA,camping,5218
2020-04-29,AU,retail,14074
2020-04-29,AU,outdoor,9466
2020-04-29,AU,hobbies,10720
2020-04-29,CA,camping,6168
2020-04-29,CA,hiking,5729
2020-04-30,AU,hobbies,10791
2020-04-30,CA,hiking,6552
2020-04-30,AU,outdoor,8887
2020-04-30,AU,retail,14486
2020-04-30,CA,camping,4613
2020-05-01,AU,retail,14455
2020-05-01,CA,camping,5745
2020-05-01,AU,hobbies,11298
2020-05-01,CA,hiking,5097
2020-05-01,AU,outdoor,8424
2020-05-02,CA,camping,5348
2020-05-02,AU,hobbies,11204
2020-05-02,AU,retail,13419
2020-05-02,CA,hiking,4226
2020-05-02,AU,outdoor,8357
2020-05-03,AU,retail,15539
2020-05-03,CA,hiking,4778
2020-05-03,CA,camping,4582
2020-05-03,AU,outdoor,10183
2020-05-03,AU,hobbies,10347
2020-05-04,AU,hobbies,9717
2020-05-04,CA,hiking,4473
2020-05-04,AU,retail,14995
2020-05-04,CA,camping,5926
2020-05-04,AU,outdoor,9371
2020-05-05,CA,hiking,5140
2020-05-05,AU,retail,12464
2020-05-05,AU,outdoor,8991
2020-05-05,CA,camping,3990
2020-05-05,AU,hobbies,10421
2020-05-06,CA,camping,4026
2020-05-06,AU,hobbies,12172
2020-05-06,CA,hiking,6526
2020-05-06,AU,retail,15404
2020-05-06,AU,outdoor,8847
2020-05-07,AU,outdoor,9201
2020-05-07,AU,hobbies,11051
2020-05-07,CA,camping,3778
2020-05-07,AU,retail,12773
2020-05-07,CA,hiking,6539
2020-05-08,AU,retail,13610
2020-05-08,CA,hiking,6213
2020-05-08,AU,hobbies,9493
2020-05-08,AU,outdoor,8500
2020-05-08,CA,camping,4679
2020-05-09,CA,hiking,7036
2020-05-09,CA,camping,4829
2020-05-09,AU,outdoor,7396
2020-05-09,AU,retail,13197
2020-05-09,AU,hobbies,11260
2020-05-10,AU,retail,13867
2020-05-10,AU,outdoor,9490
2020-05-10,CA,camping,4488
2020-05-10,CA,hiking,6746
2020-05-10,AU,hobbies,10828
2020-05-11,CA,hiking,6601
2020-05-11,AU,retail,13469
2020-05-11,AU,outdoor,7443
2020-05-11,AU,hobbies,11406
2020-05-11,CA,camping,4990
2020-05-12,AU,hobbies,10353
2020-05-12,CA,camping,3742
2020-05-12,AU,outdoor,9307
2020-05-12,CA,hiking,7614
2020-05-12,AU,retail,596
2020-05-13,CA,hiking,8155
2020-05-13,AU,outdoor,7418
2020-05-13,AU,retail,13309
2020-05-13,AU,hobbies,9108
2020-05-13,CA,camping,4008
2020-05-14,AU,outdoor,8130
2020-05-14,AU,retail,13793
2020-05-14,CA,camping,4663
2020-05-14,CA,hiking,8706
2020-05-14,AU,hobbies,10918
2020-05-15,AU,hobbies,11646
2020-05-15,CA,camping,4703
2020-05-15,AU,retail,12921
2020-05-15,AU,outdoor,8110
2020-05-15,CA,hiking,6847
2020-05-16,AU,hobbies,10789
2020-05-16,AU,retail,14192
2020-05-16,CA,hiking,8020
2020-05-16,AU,outdoor,8247
2020-05-16,CA,camping,5170
2020-05-17,CA,hiking,6922
2020-05-17,AU,outdoor,9002
2020-05-17,AU,retail,14634
2020-05-17,CA,camping,5345
2020-05-17,AU,hobbies,9754
2020-05-18,CA,hiking,9100
2020-05-18,AU,outdoor,7806
2020-05-18,CA,camping,4430
2020-05-18,AU,hobbies,11535
2020-05-18,AU,retail,13243
2020-05-19,AU,hobbies,9817
2020-05-19,AU,retail,13426
2020-05-19,CA,hiking,6202
2020-05-19,AU,outdoor,7068
2020-05-19,CA,camping,4278
2020-05-20,AU,outdoor,7179
2020-05-20,CA,camping,5255
2020-05-20,AU,retail,13893
2020-05-20,CA,hiking,8017
2020-05-20,AU,hobbies,10659
2020-05-21,AU,retail,14795
2020-05-21,AU,outdoor,8410
2020-05-21,CA,camping,3703
2020-05-21,AU,hobbies,11514
2020-05-21,CA,hiking,7324
2020-05-22,AU,outdoor,8689
2020-05-22,AU,retail,14312
2020-05-22,CA,hiking,7640
2020-05-22,CA,camping,6041
2020-05-22,AU,hobbies,12115
2020-05-23,AU,hobbies,9990
2020-05-23,AU,retail,13961
2020-05-23,CA,camping,4382
2020-05-23,AU,outdoor,7674
2020-05-23,CA,hiking,8587
2020-05-24,CA,hiking,8233
2020-05-24,AU,retail,13065
2020-05-24,AU,outdoor,7596
2020-05-24,AU,hobbies,10394
2020-05-24,CA,camping,2787
2020-05-25,AU,hobbies,11677
2020-05-25,CA,hiking,8050
2020-05-25,AU,outdoor,7828
2020-05-25,AU,retail,16274
2020-05-25,CA,camping,3729
2020-05-26,CA,hiking,8121
2020-05-26,AU,outdoor,6477
2020-05-26,CA,camping,3502
2020-05-26,AU,hobbies,10357
2020-05-26,AU,retail,14411
2020-05-27,AU,outdoor,6704
2020-05-27,CA,camping,4723
2020-05-27,CA,hiking,10554
2020-05-27,AU,hobbies,11474
2020-05-27,AU,retail,11003
2020-05-28,CA,camping,4894
2020-05-28,CA,hiking,9914
2020-05-28,AU,retail,13590
2020-05-28,AU,outdoor,7880
2020-05-28,AU,hobbies,10262
2020-05-29,AU,hobbies,10482
2020-05-29,CA,hiking,8256
2020-05-29,CA,camping,5993
2020-05-29,AU,outdoor,9101
2020-05-29,AU,retail,13024
2020-05-30,AU,retail,12511
2020-05-30,CA,hiking,8573
2020-05-30,AU,hobbies,9853
2020-05-30,AU,outdoor,7518
2020-05-30,CA,camping,3872
2020-05-31,AU,retail,13334
2020-05-31,AU,hobbies,10207
2020-05-31,CA,hiking,9040
2020-05-31,AU,outdoor,8672
2020-05-31,CA,camping,5502
2020-06-01,CA,camping,4751
2020-06-01,AU,hobbies,10306
2020-06-01,AU,outdoor,6795
2020-06-01,AU,retail,15014
2020-06-01,CA,hiking,9805
2020-06-02,CA,hiking,8937
2020-06-02,AU,outdoor,7278
2020-06-02,CA,camping,3507
2020-06-02,AU,hobbies,9372
2020-06-02,AU,retail,13142
2020-06-03,CA,camping,4469
2020-06-03,AU,hobbies,8499
2020-06-03,CA,hiking,7298
2020-06-03,AU,outdoor,8273
2020-06-03,AU,retail,14587
2020-06-04,AU,outdoor,7638
2020-06-04,CA,hiking,8835
2020-06-04,AU,hobbies,10134
2020-06-04,CA,camping,4802
2020-06-04,AU,retail,13253
2020-06-05,CA,camping,5152
2020-06-05,AU,hobbies,0
2020-06-05,CA,hiking,8599
2020-06-05,AU,outdoor,8330
2020-06-05,AU,retail,14801
2020-06-06,CA,hiking,7756
2020-06-06,AU,outdoor,7892
2020-06-06,AU,retail,13021
2020-06-06,AU,hobbies,10702
2020-06-06,CA,camping,5137
2020-06-07,CA,camping,5568
2020-06-07,AU,retail,15355
2020-06-07,CA,hiking,8917
2020-06-07,AU,outdoor,9148
2020-06-07,AU,hobbies,10805
2020-06-08,CA,camping,4775
2020-06-08,CA,hiking,8571
2020-06-08,AU,hobbies,10736
2020-06-08,AU,outdoor,9102
2020-06-08,AU,retail,14205
2020-06-09,AU,hobbies,9506
2020-06-09,CA,camping,5398
2020-06-09,AU,outdoor,6989
2020-06-09,AU,retail,13414
2020-06-09,CA,hiking,8256
2020-06-10,CA,camping,4491
2020-06-10,AU,outdoor,8302
2020-06-10,CA,hiking,8547
2020-06-10,AU,retail,13436
2020-06-10,AU,hobbies,8863
2020-06-11,CA,hiking,9271
2020-06-11,CA,camping,4866
2020-06-11,AU,hobbies,9649
2020-06-11,AU,retail,13516
2020-06-11,AU,outdoor,6744
2020-06-12,AU,retail,14913
2020-06-12,CA,camping,7008
2020-06-12,AU,hobbies,8623
2020-06-12,CA,hiking,6437
2020-06-12,AU,outdoor,8141
2020-06-13,AU,hobbies,9703
2020-06-13,AU,retail,11939
2020-06-13,CA,hiking,6977
2020-06-13,CA,camping,6231
2020-06-13,AU,outdoor,8215
2020-06-14,AU,outdoor,9012
2020-06-14,AU,retail,13432
2020-06-14,AU,hobbies,10146
2020-06-14,CA,camping,5572
2020-06-14,CA,hiking,8658
2020-06-15,CA,hiking,7217
2020-06-15,AU,outdoor,7640
2020-06-15,AU,hobbies,10679
2020-06-15,CA,camping,6385
2020-06-15,AU,retail,14238
2020-06-16,AU,outdoor,7737
2020-06-16,AU,retail,14436
2020-06-16,CA,camping,5643
2020-06-16,AU,hobbies,9429
2020-06-16,CA,hiking,7833
2020-06-17,CA,hiking,7933
2020-06-17,CA,camping,5541
2020-06-17,AU,retail,13774
2020-06-17,AU,hobbies,10314
2020-06-17,AU,outdoor,7945
2020-06-18,CA,camping,6643
2020-06-18,CA,hiking,7506
2020-06-18,AU,hobbies,9653
2020-06-18,AU,retail,15541
2020-06-18,AU,outdoor,6144
2020-06-19,AU,outdoor,8542
2020-06-19,CA,camping,5854
2020-06-19,AU,hobbies,10512
2020-06-19,AU,retail,13451
2020-06-19,CA,hiking,7730
2020-06-20,CA,camping,6367
2020-06-20,AU,retail,14182
2020-06-20,AU,hobbies,8571
2020-06-20,AU,outdoor,7411
2020-06-20,CA,hiking,7793
2020-06-21,AU,retail,14606
2020-06-21,AU,outdoor,6715
2020-06-21,CA,camping,5835
2020-06-21,AU,hobbies,10804
2020-06-21,CA,hiking,7246
2020-06-22,AU,retail,13864
2020-06-22,AU,hobbies,9903
2020-06-22,CA,camping,6216
2020-06-22,CA,hiking,6614
2020-06-22,AU,outdoor,9336
2020-06-23,AU,hobbies,9698
2020-06-23,AU,retail,13688
2020-06-23,CA,camping,5807
2020-06-23,CA,hiking,5566
2020-06-23,AU,outdoor,8274
2020-06-24,AU,hobbies,9587
2020-06-24,CA,hiking,4968
2020-06-24,AU,outdoor,6599
2020-06-24,AU,retail,13508
2020-06-24,CA,camping,6942
2020-06-25,CA,camping,6876
2020-06-25,AU,hobbies,10778
2020-06-25,AU,retail,14911
2020-06-25,CA,hiking,7225
2020-06-25,AU,outdoor,8224
2020-06-26,AU,outdoor,7586
2020-06-26,CA,camping,5898
2020-06-26,AU,retail,14694
2020-06-26,AU,hobbies,0
2020-06-26,CA,hiking,5488
2020-06-27,AU,outdoor,8454
2020-06-27,AU,hobbies,10216
2020-06-27,CA,camping,4924
2020-06-27,AU,retail,13172
2020-06-27,CA,hiking,7183
2020-06-28,AU,hobbies,9416
2020-06-28,AU,outdoor,7993
2020-06-28,CA,camping,7408
2020-06-28,AU,retail,14523
2020-06-28,CA,hiking,7455
2020-06-29,AU,hobbies,10059
2020-06-29,AU,outdoor,8129
2020-06-29,CA,camping,7025
2020-06-29,AU,retail,15679
2020-06-29,CA,hiking,5868
2020-06-30,CA,hiking,5690
2020-06-30,AU,outdoor,6787
2020-06-30,AU,retail,15470
2020-06-30,AU,hobbies,9636
2020-06-30,CA,camping,5514
2020-07-01,CA,hiking,6820
2020-07-01,AU,outdoor,6451
2020-07-01,AU,hobbies,10096
2020-07-01,AU,retail,13915
2020-07-01,CA,camping,5440
2020-07-02,AU,retail,14055
2020-07-02,AU,hobbies,9806
2020-07-02,AU,outdoor,7736
2020-07-02,CA,camping,6169
2020-07-02,CA,hiking,5587
2020-07-03,AU,retail,13835
2020-07-03,CA,camping,7652
2020-07-03,AU,hobbies,9448
2020-07-03,CA,hiking,6551
2020-07-03,AU,outdoor,7933
2020-07-04,AU,retail,14053
2020-07-04,CA,hiking,6671
2020-07-04,CA,camping,5994
2020-07-04,AU,outdoor,0
2020-07-04,AU,hobbies,11006
2020-07-05,CA,hiking,6018
2020-07-05,AU,outdoor,7568
2020-07-05,AU,retail,15868
2020-07-05,AU,hobbies,9683
2020-07-05,CA,camping,6011
2020-07-06,AU,hobbies,10017
2020-07-06,AU,retail,16334
2020-07-06,CA,camping,7489
2020-07-06,AU,outdoor,7250
2020-07-06,CA,hiking,8045
2020-07-07,AU,outdoor,6131
2020-07-07,AU,hobbies,8433
2020-07-07,CA,camping,5008
2020-07-07,AU,retail,13598
2020-07-07,CA,hiking,6368
2020-07-08,AU,hobbies,8951
2020-07-08,CA,camping,5020
2020-07-08,AU,retail,14757
2020-07-08,AU,outdoor,7155
2020-07-08,CA,hiking,7357
2020-07-09,AU,hobbies,10782
2020-07-09,AU,outdoor,7974
2020-07-09,AU,retail,15978
2020-07-09,CA,camping,6229
2020-07-09,CA,hiking,5992
2020-07-10,AU,outdoor,6767
2020-07-10,CA,camping,4629
2020-07-10,CA,hiking,7551
2020-07-10,AU,retail,15525
2020-07-10,AU,hobbies,7682
2020-07-11,AU,outdoor,8050
2020-07-11,CA,camping,6067
2020-07-11,AU,hobbies,9336
2020-07-11,CA,hiking,5937
2020-07-11,AU,retail,14522
2020-07-12,AU,outdoor,8849
2020-07-12,CA,hiking,7026
2020-07-12,AU,hobbies,9938
2020-07-12,AU,retail,17359
2020-07-12,CA,camping,7120
2020-07-13,CA,hiking,7674
2020-07-13,CA,camping,7211
2020-07-13,AU,retail,945
2020-07-13,AU,hobbies,10691
2020-07-13,AU,outdoor,7752
2020-07-14,AU,outdoor,7506
2020-07-14,AU,hobbies,8846
2020-07-14,CA,camping,4001
2020-07-14,AU,retail,15153
2020-07-14,CA,hiking,8396
2020-07-15,CA,hiking,6565
2020-07-15,CA,camping,6853
2020-07-15,AU,outdoor,8562
2020-07-15,AU,hobbies,10269
2020-07-15,AU,retail,15514
2020-07-16,AU,retail,16066
2020-07-16,CA,camping,5841
2020-07-16,AU,outdoor,8087
2020-07-16,AU,hobbies,10175
2020-07-16,CA,hiking,5687
2020-07-17,AU,outdoor,9526
2020-07-17,AU,hobbies,9816
2020-07-17,CA,hiking,7278
2020-07-17,CA,camping,7678
2020-07-17,AU,retail,15178
2020-07-18,AU,retail,14298
2020-07-18,AU,outdoor,7340
2020-07-18,AU,hobbies,9741
2020-07-18,CA,hiking,8083
2020-07-18,CA,camping,5006
2020-07-19,AU,hobbies,9354
2020-07-19,CA,camping,5965
2020-07-19,AU,retail,14362
2020-07-19,AU,outdoor,7116
2020-07-19,CA,hiking,6705
2020-07-20,AU,outdoor,6542
2020-07-20,CA,hiking,6625
2020-07-20,AU,hobbies,11090
2020-07-20,CA,camping,4369
2020-07-20,AU,retail,16388
2020-07-21,AU,retail,14114
2020-07-21,CA,camping,5843
2020-07-21,AU,outdoor,7767
2020-07-21,CA,hiking,6248
2020-07-21,AU,hobbies,10441
2020-07-22,CA,hiking,5830
2020-07-22,CA,camping,4688
2020-07-22,AU,retail,14151
2020-07-22,AU,outdoor,6884
2020-07-22,AU,hobbies,10653
2020-07-23,AU,hobbies,8974
2020-07-23,CA,hiking,7532
2020-07-23,AU,outdoor,6967
2020-07-23,CA,camping,5926
2020-07-23,AU,retail,13600
2020-07-24,AU,retail,15165
2020-07-24,AU,outdoor,7748
2020-07-24,AU,hobbies,9805
2020-07-24,CA,hiking,6746
2020-07-24,CA,camping,7401
2020-07-25,CA,camping,5550
2020-07-25,AU,hobbies,8653
2020-07-25,CA,hiking,5775
2020-07-25,AU,retail,15988
2020-07-25,AU,outdoor,6400
2020-07-26,AU,outdoor,7874
2020-07-26,CA,camping,5567
2020-07-26,AU,retail,15547
2020-07-26,CA,hiking,6813
2020-07-26,AU,hobbies,10143
2020-07-27,AU,retail,15785
2020-07-27,CA,hiking,6072
2020-07-27,AU,outdoor,7328
2020-07-27,CA,camping,6335
2020-07-27,AU,hobbies,8994
2020-07-28,AU,retail,16517
2020-07-28,CA,hiking,6829
2020-07-28,AU,outdoor,5872
2020-07-28,AU,hobbies,11005
2020-07-28,CA,camping,4736
2020-07-29,AU,outdoor,5923
2020-07-29,CA,hiking,7191
2020-07-29,AU,hobbies,9307
2020-07-29,AU,retail,14511
2020-07-29,CA,camping,6053
2020-07-30,AU,hobbies,9684
2020-07-30,AU,outdoor,8083
2020-07-30,CA,camping,5878
2020-07-30,AU,retail,15159
2020-07-30,CA,hiking,6841
