date,location,product,sales,promo_multiplier,days_in_promo
2019-10-24,AU,outdoor,4892,1,0
2019-10-24,AU,hobbies,6752,1,0
2019-10-24,CA,camping,10730,1,0
2019-10-24,AU,retail,7243,1,0
2019-10-24,CA,hiking,9807,1,0
2019-10-25,AU,hobbies,7742,1,0
2019-10-25,AU,retail,7029,1,0
2019-10-25,AU,outdoor,3800,1,0
2019-10-25,CA,hiking,7920,1,0
2019-10-25,CA,camping,11386,1,0
2019-10-26,AU,retail,5775,1,0
2019-10-26,CA,hiking,10410,1,0
2019-10-26,AU,outdoor,3199,1,0
2019-10-26,CA,camping,10777,1,0
2019-10-26,AU,hobbies,7231,1,0
2019-10-27,CA,hiking,9361,1,0
2019-10-27,AU,hobbies,7808,1,0
2019-10-27,CA,camping,10182,1,0
2019-10-27,AU,retail,5822,1,0
2019-10-27,AU,outdoor,909,1,0
2019-10-28,CA,hiking,8509,1,0
2019-10-28,AU,hobbies,8599,1,0
2019-10-28,CA,camping,9639,1,0
2019-10-28,AU,retail,6020,1,0
2019-10-28,AU,outdoor,2719,1,0
2019-10-29,CA,camping,10626,1,0
2019-10-29,AU,retail,5563,1,0
2019-10-29,AU,outdoor,4202,1,0
2019-10-29,CA,hiking,9807,1,0
2019-10-29,AU,hobbies,8309,1,0
2019-10-30,AU,outdoor,3227,1,0
2019-10-30,AU,retail,5005,1,0
2019-10-30,AU,hobbies,7509,1,0
2019-10-30,CA,camping,10893,1,0
2019-10-30,CA,hiking,9749,1,0
2019-10-31,AU,hobbies,8590,1,0
2019-10-31,AU,outdoor,3151,1,0
2019-10-31,CA,camping,10548,1,0
2019-10-31,AU,retail,5967,1,0
2019-10-31,CA,hiking,9693,1,0
2019-11-01,CA,camping,9706,1,0
2019-11-01,AU,retail,5284,1,0
2019-11-01,AU,outdoor,1803,1,0
2019-11-01,AU,hobbies,6814,1,0
2019-11-01,CA,hiking,10220,1,0
2019-11-02,CA,camping,11579,1,0
2019-11-02,AU,retail,5408,1,0
2019-11-02,AU,hobbies,7815,1,0
2019-11-02,CA,hiking,10291,1,0
2019-11-02,AU,outdoor,3539,1,0
2019-11-03,CA,hiking,10818,1,0
2019-11-03,AU,retail,6693,1,0
2019-11-03,AU,outdoor,2777,1,0
2019-11-03,CA,camping,10446,1,0
2019-11-03,AU,hobbies,8062,1,0
2019-11-04,AU,hobbies,8548,1,0
2019-11-04,AU,retail,7462,1,0
2019-11-04,CA,camping,11218,1,0
2019-11-04,AU,outdoor,4503,1,0
2019-11-04,CA,hiking,9738,1,0
2019-11-05,AU,retail,6402,1,0
2019-11-05,CA,camping,10454,1,0
2019-11-05,AU,outdoor,2947,1,0
2019-11-05,AU,hobbies,8357,1,0
2019-11-05,CA,hiking,8407,1,0
2019-11-06,AU,outdoor,1839,1,0
2019-11-06,AU,retail,5614,1,0
2019-11-06,CA,camping,10936,1,0
2019-11-06,AU,hobbies,8637,1,0
2019-11-06,CA,hiking,7988,1,0
2019-11-07,CA,camping,11659,1,0
2019-11-07,AU,retail,6789,1,0
2019-11-07,AU,outdoor,2821,1,0
2019-11-07,CA,hiking,10681,1,0
2019-11-07,AU,hobbies,8146,1,0
2019-11-08,CA,hiking,8700,1,0
2019-11-08,AU,outdoor,3894,1,0
2019-11-08,AU,retail,7893,1,0
2019-11-08,CA,camping,10765,1,0
2019-11-08,AU,hobbies,7070,1,0
2019-11-09,AU,hobbies,7912,1,0
2019-11-09,CA,camping,11265,1,0
2019-11-09,AU,outdoor,2456,1,0
2019-11-09,CA,hiking,10159,1,0
2019-11-09,AU,retail,6120,1,0
2019-11-10,AU,hobbies,8055,1,0
2019-11-10,CA,hiking,10460,1,0
2019-11-10,CA,camping,11165,1,0
2019-11-10,AU,outdoor,1470,1,0
2019-11-10,AU,retail,6723,1,0
2019-11-11,AU,outdoor,3224,1,0
2019-11-11,CA,hiking,10411,1,0
2019-11-11,AU,hobbies,7441,1,0
2019-11-11,CA,camping,12808,1,0
2019-11-11,AU,retail,6736,1,0
2019-11-12,CA,camping,11295,1,0
2019-11-12,AU,outdoor,2491,1,0
2019-11-12,AU,hobbies,8594,1,0
2019-11-12,AU,retail,5719,1,0
2019-11-12,CA,hiking,10109,1,0
2019-11-13,AU,outdoor,2134,1,0
2019-11-13,AU,retail,7649,1,0
2019-11-13,CA,camping,10215,1,0
2019-11-13,CA,hiking,9910,1,0
2019-11-13,AU,hobbies,6897,1,0
2019-11-14,AU,retail,7385,1,0
2019-11-14,CA,camping,10869,1,0
2019-11-14,AU,outdoor,2444,1,0
2019-11-14,CA,hiking,8260,1,0
2019-11-14,AU,hobbies,7809,1,0
2019-11-15,CA,hiking,9198,1,0
2019-11-15,AU,hobbies,6876,1,0
2019-11-15,AU,retail,6333,1,0
2019-11-15,CA,camping,10519,1,0
2019-11-15,AU,outdoor,3367,1,0
2019-11-16,AU,outdoor,2740,1,0
2019-11-16,AU,hobbies,8136,1,0
2019-11-16,CA,hiking,9087,1,0
2019-11-16,AU,retail,7365,1,0
2019-11-16,CA,camping,10447,1,0
2019-11-17,AU,retail,8283,1,0
2019-11-17,CA,camping,11217,1,0
2019-11-17,AU,outdoor,2189,1,0
2019-11-17,AU,hobbies,8420,1,0
2019-11-17,CA,hiking,10687,1,0
2019-11-18,CA,camping,9967,1,0
2019-11-18,AU,hobbies,6279,1,0
2019-11-18,CA,hiking,9349,1,0
2019-11-18,AU,outdoor,4176,1,0
2019-11-18,AU,retail,7124,1,0
2019-11-19,AU,hobbies,8995,1,0
2019-11-19,AU,retail,6313,1,0
2019-11-19,CA,camping,9783,1,0
2019-11-19,CA,hiking,10866,1,0
2019-11-19,AU,outdoor,3230,1,0
2019-11-20,CA,camping,10679,1,0
2019-11-20,CA,hiking,10805,1,0
2019-11-20,AU,hobbies,6400,1,0
2019-11-20,AU,outdoor,2874,1,0
2019-11-20,AU,retail,7096,1,0
2019-11-21,AU,retail,7440,1,0
2019-11-21,AU,hobbies,7312,1,0
2019-11-21,AU,outdoor,3597,1,0
2019-11-21,CA,camping,10863,1,0
2019-11-21,CA,hiking,8812,1,0
2019-11-22,AU,outdoor,3425,1,0
2019-11-22,CA,camping,11171,1,0
2019-11-22,CA,hiking,10356,1,0
2019-11-22,AU,hobbies,7290,1,0
2019-11-22,AU,retail,8179,1,0
2019-11-23,AU,outdoor,725,1,0
2019-11-23,CA,camping,9786,1,0
2019-11-23,CA,hiking,10316,1,0
2019-11-23,AU,hobbies,7073,1,0
2019-11-23,AU,retail,7035,1,0
2019-11-24,AU,retail,8334,1,0
2019-11-24,CA,camping,9400,1,0
2019-11-24,AU,hobbies,7989,1,0
2019-11-24,AU,outdoor,2909,1,0
2019-11-24,CA,hiking,11918,1,0
2019-11-25,AU,retail,9898,1,0
2019-11-25,AU,hobbies,8667,1,0
2019-11-25,CA,camping,9312,1,0
2019-11-25,AU,outdoor,3214,1,0
2019-11-25,CA,hiking,10327,1,0
2019-11-26,AU,retail,10007,1,0
2019-11-26,CA,camping,10166,1,0
2019-11-26,AU,hobbies,8165,1,0
2019-11-26,AU,outdoor,2648,1,0
2019-11-26,CA,hiking,8674,1,0
2019-11-27,AU,retail,6374,1,0
2019-11-27,AU,outdoor,1776,1,0
2019-11-27,CA,camping,9023,1,0
2019-11-27,AU,hobbies,7499,1,0
2019-11-27,CA,hiking,11084,1,0
2019-11-28,AU,outdoor,552,1,0
2019-11-28,AU,hobbies,7091,1,0
2019-11-28,CA,camping,9011,1,0
2019-11-28,AU,retail,9053,1,0
2019-11-28,CA,hiking,11579,1,0
2019-11-29,AU,hobbies,6940,1,0
2019-11-29,CA,hiking,11251,1,0
2019-11-29,AU,outdoor,1439,1,0
2019-11-29,CA,camping,10144,1,0
2019-11-29,AU,retail,7761,1,0
2019-11-30,CA,hiking,10418,1,0
2019-11-30,CA,camping,10327,1,0
2019-11-30,AU,retail,7862,1,0
2019-11-30,AU,hobbies,6766,1,0
2019-11-30,AU,outdoor,2078,1,0
2019-12-01,AU,hobbies,7812,1,0
2019-12-01,CA,hiking,11093,1,0
2019-12-01,CA,camping,9136,1,0
2019-12-01,AU,retail,7226,1,0
2019-12-01,AU,outdoor,2038,1,0
2019-12-02,AU,outdoor,2530,1,0
2019-12-02,CA,camping,8985,1,0
2019-12-02,AU,retail,8636,1,0
2019-12-02,CA,hiking,10899,1,0
2019-12-02,AU,hobbies,7331,1,0
2019-12-03,AU,retail,9243,1,0
2019-12-03,AU,hobbies,7726,1,0
2019-12-03,CA,hiking,11824,1,0
2019-12-03,AU,outdoor,3152,1,0
2019-12-03,CA,camping,8730,1,0
2019-12-04,AU,hobbies,7529,1,0
2019-12-04,AU,outdoor,2825,1,0
2019-12-04,CA,camping,9049,1,0
2019-12-04,AU,retail,6521,1,0
2019-12-04,CA,hiking,11253,1,0
2019-12-05,AU,hobbies,7765,1,0
2019-12-05,AU,retail,6662,1,0
2019-12-05,AU,outdoor,3198,1,0
2019-12-05,CA,camping,7599,1,0
2019-12-05,CA,hiking,10473,1,0
2019-12-06,AU,hobbies,7440,1,0
2019-12-06,CA,camping,7626,1,0
2019-12-06,CA,hiking,10749,1,0
2019-12-06,AU,retail,8455,1,0
2019-12-06,AU,outdoor,3877,1,0
2019-12-07,CA,hiking,10462,1,0
2019-12-07,CA,camping,8547,1,0
2019-12-07,AU,hobbies,7157,1,0
2019-12-07,AU,outdoor,2516,1,0
2019-12-07,AU,retail,6449,1,0
2019-12-08,AU,hobbies,7551,1,0
2019-12-08,CA,camping,8923,1,0
2019-12-08,AU,outdoor,2487,1,0
2019-12-08,CA,hiking,10413,1,0
2019-12-08,AU,retail,8274,1,0
2019-12-09,AU,hobbies,8420,1,0
2019-12-09,CA,camping,8643,1,0
2019-12-09,AU,retail,9010,1,0
2019-12-09,AU,outdoor,3506,1,0
2019-12-09,CA,hiking,10199,1,0
2019-12-10,AU,retail,6918,1,0
2019-12-10,CA,hiking,10091,1,0
2019-12-10,AU,outdoor,3618,1,0
2019-12-10,AU,hobbies,7968,1,0
2019-12-10,CA,camping,9254,1,0
2019-12-11,CA,camping,8609,1,0
2019-12-11,CA,hiking,10996,1,0
2019-12-11,AU,hobbies,5841,1,0
2019-12-11,AU,outdoor,4409,1,0
2019-12-11,AU,retail,7638,1,0
2019-12-12,CA,camping,8520,1,0
2019-12-12,CA,hiking,10854,1,0
2019-12-12,AU,retail,8383,1,0
2019-12-12,AU,outdoor,2652,1,0
2019-12-12,AU,hobbies,8472,1,0
2019-12-13,AU,hobbies,7331,1,0
2019-12-13,AU,outdoor,2760,1,0
2019-12-13,CA,hiking,9979,1,0
2019-12-13,AU,retail,0,1,0
2019-12-13,CA,camping,8303,1,0
2019-12-14,AU,retail,7973,1,0
2019-12-14,CA,hiking,10889,1,0
2019-12-14,AU,hobbies,8282,1,0
2019-12-14,CA,camping,7221,1,0
2019-12-14,AU,outdoor,2959,1,0
2019-12-15,CA,camping,7892,1,0
2019-12-15,AU,retail,8029,1,0
2019-12-15,AU,outdoor,3200,1,0
2019-12-15,CA,hiking,9062,1,0
2019-12-15,AU,hobbies,7442,1,0
2019-12-16,CA,camping,7912,1,0
2019-12-16,AU,outdoor,3421,1,0
2019-12-16,CA,hiking,10259,1,0
2019-12-16,AU,hobbies,9231,1,0
2019-12-16,AU,retail,8724,1,0
2019-12-17,CA,camping,9316,1,0
2019-12-17,CA,hiking,11257,1,0
2019-12-17,AU,hobbies,8621,1,0
2019-12-17,AU,outdoor,3223,1,0
2019-12-17,AU,retail,8199,1,0
2019-12-18,AU,hobbies,6964,1,0
2019-12-18,AU,retail,6934,1,0
2019-12-18,AU,outdoor,2166,1,0
2019-12-18,CA,hiking,8715,1,0
2019-12-18,CA,camping,6700,1,0
2019-12-19,AU,hobbies,8612,1,0
2019-12-19,AU,retail,7866,1,0
2019-12-19,CA,hiking,9473,1,0
2019-12-19,CA,camping,8671,1,0
2019-12-19,AU,outdoor,5083,1,0
2019-12-20,AU,retail,8595,1,0
2019-12-20,CA,camping,8731,1,0
2019-12-20,AU,outdoor,4502,1,0
2019-12-20,AU,hobbies,9354,1,0
2019-12-20,CA,hiking,9932,1,0
2019-12-21,AU,retail,9368,1,0
2019-12-21,AU,hobbies,7101,1,0
2019-12-21,CA,camping,7519,1,0
2019-12-21,CA,hiking,9696,1,0
2019-12-21,AU,outdoor,4456,1,0
2019-12-22,CA,hiking,8655,1,0
2019-12-22,CA,camping,8060,1,0
2019-12-22,AU,retail,9209,1,0
2019-12-22,AU,hobbies,6972,1,0
2019-12-22,AU,outdoor,4688,1,0
2019-12-23,AU,hobbies,8865,1,0
2019-12-23,AU,outdoor,3837,1,0
2019-12-23,CA,hiking,9185,1,0
2019-12-23,AU,retail,8975,1,0
2019-12-23,CA,camping,8631,1,0
2019-12-24,AU,outdoor,3869,1,0
2019-12-24,AU,retail,9060,1,0
2019-12-24,CA,hiking,8530,1,0
2019-12-24,CA,camping,6427,1,0
2019-12-24,AU,hobbies,7595,1,0
2019-12-25,CA,hiking,7507,1,0
2019-12-25,CA,camping,8478,1,0
2019-12-25,AU,retail,8073,1,0
2019-12-25,AU,hobbies,10287,1,0
2019-12-25,AU,outdoor,3089,1,0
2019-12-26,CA,camping,9556,1,0
2019-12-26,AU,retail,7355,1,0
2019-12-26,CA,hiking,8274,1,0
2019-12-26,AU,hobbies,9340,1,0
2019-12-26,AU,outdoor,4417,1,0
2019-12-27,AU,retail,8764,1,0
2019-12-27,AU,hobbies,9157,1,0
2019-12-27,AU,outdoor,3343,1,0
2019-12-27,CA,camping,9312,1,0
2019-12-27,CA,hiking,8235,1,0
2019-12-28,AU,retail,289,1,0
2019-12-28,AU,hobbies,9160,1,0
2019-12-28,CA,hiking,7732,1,0
2019-12-28,CA,camping,8887,1,0
2019-12-28,AU,outdoor,5306,1,0
2019-12-29,CA,hiking,6713,1,0
2019-12-29,CA,camping,7633,1,0
2019-12-29,AU,retail,212,1,0
2019-12-29,AU,hobbies,8991,1,0
2019-12-29,AU,outdoor,4441,1,0
2019-12-30,CA,camping,9043,1,0
2019-12-30,AU,outdoor,4834,1,0
2019-12-30,AU,retail,9276,1,0
2019-12-30,CA,hiking,7047,1,0
2019-12-30,AU,hobbies,8196,1,0
2019-12-31,AU,hobbies,9550,1,0
2019-12-31,AU,outdoor,2871,1,0
2019-12-31,AU,retail,8598,1,0
2019-12-31,CA,hiking,7542,1,0
2019-12-31,CA,camping,8392,1,0
2020-01-01,AU,hobbies,8993,1,0
2020-01-01,AU,outdoor,2409,1,0
2020-01-01,CA,camping,7680,1,0
2020-01-01,CA,hiking,6428,1,0
2020-01-01,AU,retail,8920,1,0
2020-01-02,CA,camping,10751,1,0
2020-01-02,AU,hobbies,8631,1,0
2020-01-02,CA,hiking,7357,1,0
2020-01-02,AU,outdoor,3668,1,0
2020-01-02,AU,retail,9549,1,0
2020-01-03,CA,hiking,7040,1,0
2020-01-03,AU,hobbies,9556,1,0
2020-01-03,AU,retail,9866,1,0
2020-01-03,CA,camping,0,1,0
2020-01-03,AU,outdoor,4524,1,0
2020-01-04,AU,retail,7619,1,0
2020-01-04,CA,hiking,7126,1,0
2020-01-04,AU,outdoor,3600,1,0
2020-01-04,CA,camping,8626,1,0
2020-01-04,AU,hobbies,8766,1,0
2020-01-05,CA,hiking,6979,1,0
2020-01-05,CA,camping,8869,1,0
2020-01-05,AU,hobbies,9197,1,0
2020-01-05,AU,outdoor,4235,1,0
2020-01-05,AU,retail,9516,1,0
2020-01-06,AU,hobbies,8661,1,0
2020-01-06,CA,camping,10440,1,0
2020-01-06,CA,hiking,8774,1,0
2020-01-06,AU,retail,8937,1,0
2020-01-06,AU,outdoor,4458,1,0
2020-01-07,AU,outdoor,3441,1,0
2020-01-07,CA,camping,9790,1,0
2020-01-07,AU,hobbies,9145,1,0
2020-01-07,AU,retail,9167,1,0
2020-01-07,CA,hiking,7528,1,0
2020-01-08,AU,retail,8386,1,0
2020-01-08,AU,hobbies,10395,1,0
2020-01-08,CA,hiking,7419,1,0
2020-01-08,AU,outdoor,4219,1,0
2020-01-08,CA,camping,8549,1,0
2020-01-09,AU,retail,9573,1,0
2020-01-09,CA,hiking,7824,1,0
2020-01-09,AU,outdoor,4592,1,0
2020-01-09,AU,hobbies,8050,1,0
2020-01-09,CA,camping,9376,1,0
2020-01-10,CA,camping,9738,1,0
2020-01-10,AU,retail,9870,1,0
2020-01-10,AU,outdoor,4395,1,0
2020-01-10,AU,hobbies,9132,1,0
2020-01-10,CA,hiking,5417,1,0
2020-01-11,AU,outdoor,2608,1,0
2020-01-11,CA,hiking,8162,1,0
2020-01-11,CA,camping,8762,1,0
2020-01-11,AU,retail,9365,1,0
2020-01-11,AU,hobbies,8842,1,0
2020-01-12,CA,camping,8719,1,0
2020-01-12,CA,hiking,6985,1,0
2020-01-12,AU,outdoor,4406,1,0
2020-01-12,AU,hobbies,9357,1,0
2020-01-12,AU,retail,11665,1,0
2020-01-13,AU,retail,9789,1,0
2020-01-13,AU,hobbies,10638,1,0
2020-01-13,CA,camping,8923,1,0
2020-01-13,CA,hiking,7733,1,0
2020-01-13,AU,outdoor,4324,1,0
2020-01-14,CA,camping,9017,1,0
2020-01-14,AU,outdoor,3773,1,0
2020-01-14,AU,retail,8820,1,0
2020-01-14,AU,hobbies,9266,1,0
2020-01-14,CA,hiking,6666,1,0
2020-01-15,CA,camping,9080,1,0
2020-01-15,AU,hobbies,9162,1,0
2020-01-15,AU,outdoor,4520,1,0
2020-01-15,CA,hiking,7970,1,0
2020-01-15,AU,retail,457,1,0
2020-01-16,CA,hiking,6766,1,0
2020-01-16,CA,camping,8623,1,0
2020-01-16,AU,hobbies,7823,1,0
2020-01-16,AU,outdoor,2826,1,0
2020-01-16,AU,retail,9863,1,0
2020-01-17,AU,hobbies,7724,1,0
2020-01-17,CA,hiking,8475,1,0
2020-01-17,AU,retail,9904,1,0
2020-01-17,AU,outdoor,4026,1,0
2020-01-17,CA,camping,9037,1,0
2020-01-18,AU,retail,8564,1,0
2020-01-18,AU,outdoor,4568,1,0
2020-01-18,CA,hiking,8001,1,0
2020-01-18,CA,camping,9701,1,0
2020-01-18,AU,hobbies,8407,1,0
2020-01-19,AU,hobbies,7973,1,0
2020-01-19,CA,camping,8511,1,0
2020-01-19,CA,hiking,8041,1,0
2020-01-19,AU,retail,11512,1,0
2020-01-19,AU,outdoor,4207,1,0
2020-01-20,CA,hiking,8504,1,0
2020-01-20,AU,outdoor,3703,1,0
2020-01-20,CA,camping,10252,1,0
2020-01-20,AU,hobbies,8026,1,0
2020-01-20,AU,retail,10877,1,0
2020-01-21,CA,hiking,7269,1,0
2020-01-21,AU,retail,10533,1,0
2020-01-21,CA,camping,9515,1,0
2020-01-21,AU,hobbies,6796,1,0
2020-01-21,AU,outdoor,4779,1,0
2020-01-22,AU,hobbies,9486,1,0
2020-01-22,CA,camping,8271,1,0
2020-01-22,CA,hiking,7459,1,0
2020-01-22,AU,retail,10356,1,0
2020-01-22,AU,outdoor,3614,1,0
2020-01-23,AU,hobbies,7980,1,0
2020-01-23,AU,retail,11754,1,0
2020-01-23,AU,outdoor,2871,1,0
2020-01-23,CA,hiking,7032,1,0
2020-01-23,CA,camping,9250,1,0
2020-01-24,CA,hiking,6852,1,0
2020-01-24,AU,retail,10238,1,0
2020-01-24,CA,camping,8583,1,0
2020-01-24,AU,hobbies,8531,1,0
2020-01-24,AU,outdoor,4695,1,0
2020-01-25,CA,hiking,6553,1,0
2020-01-25,AU,hobbies,0,1,0
2020-01-25,AU,outdoor,3444,1,0
2020-01-25,CA,camping,8462,1,0
2020-01-25,AU,retail,9032,1,0
2020-01-26,AU,retail,10703,1,0
2020-01-26,CA,hiking,7577,1,0
2020-01-26,AU,outdoor,4704,1,0
2020-01-26,CA,camping,8749,1,0
2020-01-26,AU,hobbies,6833,1,0
2020-01-27,AU,retail,12276,1,0
2020-01-27,AU,outdoor,5721,1,0
2020-01-27,AU,hobbies,8148,1,0
2020-01-27,CA,camping,8756,1,0
2020-01-27,CA,hiking,7383,1,0
2020-01-28,CA,hiking,8892,1,0
2020-01-28,AU,outdoor,4657,1,0
2020-01-28,CA,camping,7704,1,0
2020-01-28,AU,hobbies,7160,1,0
2020-01-28,AU,retail,10482,1,0
2020-01-29,AU,outdoor,3087,1,0
2020-01-29,CA,camping,7563,1,0
2020-01-29,AU,retail,8760,1,0
2020-01-29,AU,hobbies,6213,1,0
2020-01-29,CA,hiking,7383,1,0
2020-01-30,AU,hobbies,7855,1,0
2020-01-30,CA,camping,7074,1,0
2020-01-30,AU,outdoor,4832,1,0
2020-01-30,CA,hiking,8558,1,0
2020-01-30,AU,retail,11359,1,0
2020-01-31,CA,camping,8601,1,0
2020-01-31,AU,hobbies,7404,1,0
2020-01-31,CA,hiking,7533,1,0
2020-01-31,AU,outdoor,5332,1,0
2020-01-31,AU,retail,11269,1,0
2020-02-01,AU,retail,10042,1,0
2020-02-01,CA,hiking,9095,1,0
2020-02-01,AU,hobbies,7288,1,0
2020-02-01,CA,camping,7928,1,0
2020-02-01,AU,outdoor,3977,1,0
2020-02-02,CA,hiking,8920,1,0
2020-02-02,AU,retail,9848,1,0
2020-02-02,CA,camping,7939,1,0
2020-02-02,AU,outdoor,4249,1,0
2020-02-02,AU,hobbies,7379,1,0
2020-02-03,CA,camping,8718,1,0
2020-02-03,CA,hiking,7742,1,0
2020-02-03,AU,retail,11578,1,0
2020-02-03,AU,hobbies,5871,1,0
2020-02-03,AU,outdoor,7012,1,0
2020-02-04,AU,retail,9830,1,0
2020-02-04,AU,hobbies,8006,1,0
2020-02-04,AU,outdoor,4978,1,0
2020-02-04,CA,hiking,8552,1,0
2020-02-04,CA,camping,6732,1,0
2020-02-05,AU,retail,10514,1,0
2020-02-05,AU,outdoor,4789,1,0
2020-02-05,CA,hiking,8809,1,0
2020-02-05,CA,camping,7332,1,0
2020-02-05,AU,hobbies,7454,1,0
2020-02-06,CA,camping,6958,1,0
2020-02-06,AU,hobbies,7527,1,0
2020-02-06,AU,outdoor,5000,1,0
2020-02-06,CA,hiking,7900,1,0
2020-02-06,AU,retail,10842,1,0
2020-02-07,CA,hiking,9008,1,0
2020-02-07,AU,outdoor,5817,1,0
2020-02-07,AU,hobbies,6976,1,0
2020-02-07,CA,camping,8021,1,0
2020-02-07,AU,retail,11291,1,0
2020-02-08,CA,hiking,8612,1,0
2020-02-08,AU,outdoor,5437,1,0
2020-02-08,AU,retail,11319,1,0
2020-02-08,AU,hobbies,6270,1,0
2020-02-08,CA,camping,7074,1,0
2020-02-09,AU,hobbies,8171,1,0
2020-02-09,AU,outdoor,4552,1,0
2020-02-09,AU,retail,12184,1,0
2020-02-09,CA,camping,7885,1,0
2020-02-09,CA,hiking,9307,1,0
2020-02-10,CA,camping,8279,1,0
2020-02-10,AU,hobbies,7966,1,0
2020-02-10,CA,hiking,6921,1,0
2020-02-10,AU,retail,11686,1,0
2020-02-10,AU,outdoor,6077,1,0
2020-02-11,CA,camping,6192,1,0
2020-02-11,AU,outdoor,4389,1,0
2020-02-11,AU,hobbies,7591,1,0
2020-02-11,CA,hiking,7432,1,0
2020-02-11,AU,retail,12107,1,0
2020-02-12,CA,camping,7103,1,0
2020-02-12,AU,hobbies,8554,1,0
2020-02-12,CA,hiking,8533,1,0
2020-02-12,AU,retail,10842,1,0
2020-02-12,AU,outdoor,5640,1,0
2020-02-13,AU,hobbies,8036,1,0
2020-02-13,CA,hiking,7230,1,0
2020-02-13,CA,camping,7849,1,0
2020-02-13,AU,outdoor,6754,1,0
2020-02-13,AU,retail,11291,1,0
2020-02-14,CA,hiking,8530,1,0
2020-02-14,AU,retail,11091,1,0
2020-02-14,CA,camping,7298,1,0
2020-02-14,AU,outdoor,7411,1,0
2020-02-14,AU,hobbies,7706,1,0
2020-02-15,CA,hiking,7240,1,0
2020-02-15,AU,retail,12789,1,0
2020-02-15,CA,camping,7293,1,0
2020-02-15,AU,hobbies,7523,1,0
2020-02-15,AU,outdoor,7157,1,0
2020-02-16,CA,camping,746,1,0
2020-02-16,AU,retail,11671,1,0
2020-02-16,AU,hobbies,7355,1,0
2020-02-16,AU,outdoor,6943,1,0
2020-02-16,CA,hiking,9717,1,0
2020-02-17,AU,hobbies,6548,1,0
2020-02-17,CA,camping,7129,1,0
2020-02-17,AU,outdoor,7081,1,0
2020-02-17,CA,hiking,9154,1,0
2020-02-17,AU,retail,11724,1,0
2020-02-18,AU,retail,11785,1,0
2020-02-18,CA,camping,6415,1,0
2020-02-18,AU,hobbies,8261,1,0
2020-02-18,AU,outdoor,6895,1,0
2020-02-18,CA,hiking,8538,1,0
2020-02-19,CA,camping,5145,1,0
2020-02-19,AU,retail,10527,1,0
2020-02-19,AU,hobbies,8255,1,0
2020-02-19,AU,outdoor,6176,1,0
2020-02-19,CA,hiking,8582,1,0
2020-02-20,CA,hiking,6231,1,0
2020-02-20,CA,camping,7714,1,0
2020-02-20,AU,retail,12311,1,0
2020-02-20,AU,hobbies,7094,1,0
2020-02-20,AU,outdoor,6532,1,0
2020-02-21,CA,camping,7816,1,0
2020-02-21,AU,retail,10796,1,0
2020-02-21,AU,hobbies,9054,1,0
2020-02-21,AU,outdoor,6814,1,0
2020-02-21,CA,hiking,9126,1,0
2020-02-22,AU,retail,11273,1,0
2020-02-22,AU,hobbies,8056,1,0
2020-02-22,CA,hiking,9075,1,0
2020-02-22,AU,outdoor,6578,1,0
2020-02-22,CA,camping,4832,1,0
2020-02-23,AU,hobbies,8614,1,0
2020-02-23,CA,camping,5534,1,0
2020-02-23,CA,hiking,7405,1,0
2020-02-23,AU,outdoor,7564,1,0
2020-02-23,AU,retail,11802,1,0
2020-02-24,AU,outdoor,7788,1,0
2020-02-24,AU,retail,12697,1,0
2020-02-24,AU,hobbies,9181,1,0
2020-02-24,CA,camping,6756,1,0
2020-02-24,CA,hiking,7979,1,0
2020-02-25,CA,camping,6582,1,0
2020-02-25,AU,retail,11333,1,0
2020-02-25,AU,outdoor,8887,1,0
2020-02-25,AU,hobbies,8709,1,0
2020-02-25,CA,hiking,8918,1,0
2020-02-26,CA,hiking,8509,1,0
2020-02-26,AU,outdoor,7080,1,0
2020-02-26,CA,camping,5648,1,0
2020-02-26,AU,hobbies,8823,1,0
2020-02-26,AU,retail,11106,1,0
2020-02-27,CA,camping,6755,1,0
2020-02-27,CA,hiking,8331,1,0
2020-02-27,AU,retail,12668,1,0
2020-02-27,AU,outdoor,7986,1,0
2020-02-27,AU,hobbies,8257,1,0
2020-02-28,CA,hiking,7843,1,0
2020-02-28,AU,retail,12627,1,0
2020-02-28,AU,hobbies,9100,1,0
2020-02-28,CA,camping,5243,1,0
2020-02-28,AU,outdoor,8810,1,0
2020-02-29,CA,hiking,7756,1,0
2020-02-29,CA,camping,4610,1,0
2020-02-29,AU,hobbies,9067,1,0
2020-02-29,AU,retail,11883,1,0
2020-02-29,AU,outdoor,7299,1,0
2020-03-01,AU,retail,13825,1,0
2020-03-01,CA,camping,5411,1,0
2020-03-01,CA,hiking,8908,1,0
2020-03-01,AU,outdoor,8608,1,0
2020-03-01,AU,hobbies,9095,1,0
2020-03-02,AU,outdoor,8216,1,0
2020-03-02,CA,camping,4706,1,0
2020-03-02,CA,hiking,10277,1,0
2020-03-02,AU,retail,13616,1,0
2020-03-02,AU,hobbies,9631,1,0
2020-03-03,AU,outdoor,7777,1,0
2020-03-03,AU,retail,13020,1,0
2020-03-03,CA,hiking,7563,1,0
2020-03-03,CA,camping,5229,1,0
2020-03-03,AU,hobbies,10829,1,0
2020-03-04,AU,outdoor,7247,1,0
2020-03-04,AU,retail,11695,1,0
2020-03-04,AU,hobbies,9865,1,0
2020-03-04,CA,camping,6265,1,0
2020-03-04,CA,hiking,8947,1,0
2020-03-05,CA,hiking,8861,1,0
